id,categoryname,en,ja,jaji,zh,zhji,ko,koji,de,ru,ruji,fr,es,it,ta,taji,te,teji,kn
1140,Vegetables,cauliflower,カリフラワー,karifurawā,菜花,càihuā,콜리플라워,kollipeullawo,der Blumenkohl,цветная капуста,tsvetnaya kapusta,le chou-fleur,la coliflor,il cavolfiore,காலிபிளவர்,kālipiḷavar,కాలీఫ్లవర్,kyālīphlavar,ಹೂಕೋಸು
1141,Vegetables,celery,セロリ,serori,芹菜,qíncài,셀러리,selleoli,der Sellerie,сельдерей,sel'derey,le céleri,el apio,il sedano,சீவரிக்கீரை,cīvarikkīrai,సెలెరీ,selerī,ಸೆಲೆರಿ
1142,Vegetables,chicory,チコリ,chikori,菊苣,jújù,치커리,chikeoli,der Chicorée,цикорий,tsikoriy,la chicorée,la achicoria,la cicoria,சிக்கரி,cikkari,కాఫీ పౌడర్లో కలిపే చికోరీ పౌడర్,cikōrī,ಚಿಕೋರಿ
1143,Vegetables,chili,チリ,Chiri,辣椒,làjiāo,고추,gochu,der Chili,чили,chili,le piment fort,el chile,il peperoncino,மிளகாய்,miḷakāy,మిరపకాయ,mirapakāya,ಮೆಣಸಿನಕಾಯಿ
1144,Vegetables,corn,トウモロコシ,tōmorokoshi,玉米,yùmǐ,옥수수,ogsusu,der Mais,кукуруза,kukuruza,le maïs,el maíz,il mais,மக்காச் சோளம்,makkāc cōḷam,మొక్క జొన్న,mokka jonna,ಮೆಕ್ಕೆ ಜೋಳ
1145,Vegetables,cucumber,キュウリ,kyūri,黄瓜,huángguā,오이,oi,die Gurke,огурец,ogurets,le concombre,el pepino,il cetriolo,வெள்ளரிக்காய்,veḷḷarikkāy,దోసకాయ,dōsakāya,ಸೌತೆಕಾಯಿ
1146,Vegetables,eggplant,茄子,nasu,茄子,qiézi,가지,gaji,die Aubergine,баклажан,baklazhan,l'aubergine,la berenjena,la melanzana,கத்திரிக்காய்,kattirikkāy,వంగ చెట్టు,vaṅkāya,ಬದನೆಕಾಯಿ
1147,Vegetables,fennel,フェンネル,fen'neru,茴香,huíxiāng,회향,hoehyang,der Fenchel,фенхель,fenkhel',le fenouil,el hinojo,il finocchio,பெருஞ்சீரகம்,peruñcīrakam,సోంపు గింజలు,sōpu,ಫೆನೆಲ್
1148,Vegetables,garlic,ニンニク,nin'niku,大蒜,dàsuàn,마늘,maneul,der Knoblauch,чеснок,chesnok,l'ail,el ajo,l'aglio,பூண்டு,pūṇṭu,వెల్లుల్లి,vellulli,ಬೆಳ್ಳುಳ್ಳಿ
1149,Vegetables,green cabbage,グリーンキャベッジ,gurīnkyabejji,绿卷心菜,lǜ juǎnxīncài,녹색 양배추,nogsaeg yangbaechu,der Grünkohl,капуста листовая,kapusta listovaya,le chou vert,la col crespa,il cavolo verde,பச்சை முட்டைக்கோஸ்,paccai muṭṭaikkōs,ఆకుపచ్చ క్యాబేజీ,ākupacca kyābējī,ಹಸಿರು ಕೋಸು
1150,Vegetables,kale,ケール,kēru,甘蓝菜,gānlán cài,케일,keil,der Mangold,мангольд,mangol'd,la bette,la acelga,la bietola,பரட்டைக்கீரை,paraṭṭaikkīrai,ఒకజాతికి చెందిన కూరగాయ,oka rakaṁ kyābējī,ಸೀಕಾಲೆ ಬೀಟ್
1151,Vegetables,leek,ネギ,negi,葱,cōng,부추,buchu,der Lauch,лук-порей,luk-porey,le poireau,el puerro,il porro,லீக்,līk,లీక్,oka rakaṁ ulli,ಲೀಕ್
1152,Vegetables,lettuce,レタス,retasu,生菜,shēngcài,상추,sangchu,der Kopfsalat,салат кочанный,salat kochannyy,la laitue,la lechuga,la lattuga,இலைக்கோசு,ilaikkōcu,పాలకూర,pālakūra,ಲೆಟ್ಯೂಸ್
1153,Vegetables,okra,オクラ,okura,秋葵,qiū kuí,오크라,okeula,die Okra,бамия,bamiya,le gombo,la ocra,l'okra,வெண்டைக்காய்,veṇṭaikkāy,ఇదో రకం చెట్టు,beṇḍakāya,ಬೆಂಡೆಕಾಯಿ
1154,Vegetables,olive,オリーブ,orību,橄榄,gǎnlǎn,올리브,ollibeu,die Olive,олива,oliva,l'olive,la aceituna,l'oliva,ஆலிவ்,āliv,ఆలివ్,āliv,ಓಲಿವ್
1155,Vegetables,onion,タマネギ,tamanegi,洋葱,yángcōng,양파,yangpa,die Zwiebel,лук,luk,l'oignon,la cebolla,la cipolla,வெங்காயம்,veṅkāyam,ఉల్లిగడ్డ,ullipāya,ಈರುಳ್ಳಿ
1156,Vegetables,parsley,パセリ,paseri,欧芹,ōu qín,파슬리,paseulli,die Petersilie,петрушка,petrushka,le persil,el perejil,il prezzemolo,வோக்கோசு,vōkkōcu,పార్స్లీ,pārslī,ಪಾರ್ಸ್ಲಿ ಸೊಪ್ಪು
1157,Vegetables,pea,エンドウ豆,endō mame,豌豆,wāndòu,완두콩,wandukong,die Erbse,горох,gorokh,le petit pois,el guisante,il pisello,பட்டாணி,paṭṭāṇi,బటాని గింజ,baṭāni gin̄ja,ಬಟಾಣಿ
1158,Vegetables,pumpkin,カボチャ,kabocha,南瓜,nánguā,호박,hobag,der Kürbis,тыква,tykva,la citrouille,la calabaza,la zucca,பரங்கிக் காய்,paraṅkik kāy,గుమ్మడికాయ,gum'maḍikāya,ಕುಂಬಳಕಾಯಿ
1159,Vegetables,pumpkin seeds,カボチャの種,kabochanotane,南瓜种子,nánguā zhǒngzǐ,호박씨,hobagssi,die Kürbiskerne,тыквенные семечки,tykvennyye semechki,les graines de citrouille,las semillas de calabaza,i semi di zucca,பரங்கி விதைகள்,paraṅki vitaikaḷ,గుమ్మడికాయ గింజలు,gum'maḍi gin̄jalu,ಕುಂಬಳಕಾಯಿ ಬೀಜ
1160,Vegetables,radish,大根,daikon,水萝卜,shuǐ luóbo,무,mu,das Radieschen,редис,redis,le radis,el rábano,il ravanello,முள்ளங்கி,muḷḷaṅki,ముల్లంగి,mullaṅgi,ಮೂಲಂಗಿ
1161,Vegetables,red cabbage,紫キャベツ,Murasaki kyabetsu,红卷心菜,hóng juǎnxīncài,붉은 양배추,bulg-eun yangbaechu,der Rotkohl,краснокочанная капуста,krasnokochannaya kapusta,le chou rouge,la col lombarda,il cavolo rosso,சிவப்பு முட்டைக்கோஸ்,civappu muṭṭaikkōs,ఎరుపు క్యాబేజీ,eṟṟa kyābējī,ಕೆಂಪು ಕೋಸು
1162,Vegetables,red pepper,赤唐辛子,akatōkarashi,红辣椒,hóng làjiāo,고추,gochu,die Peperoni,острый красный перец,ostryy krasnyy perets,le piment,el pimiento morrón,il peperone rosso,சிவப்பு குடைமிளகாய்,civappu kuṭaimiḷakāy,ఎరుపు మిరియాలు,erupu mirci,ಕೆಂಪು ಮೆಣಸಿನಕಾಯಿ
1163,Vegetables,spinach,ほうれん草,hōrensō,菠菜,bōcài,시금치,sigeumchi,der Spinat,шпинат,shpinat,les épinards,la espinaca,gli spinaci,பசலைக் கீரை,pacalaik kīrai,బచ్చలికూర,baccalikūra,ಪಾಲಕ್ ಸೊಪ್ಪು
1164,Vegetables,sweet potato,サツマイモ,satsumaimo,红薯,hóngshǔ,고구마,goguma,die Süßkartoffel,сладкий картофель,sladkiy kartofel',la patate douce,la batata,la patata dolce,சர்க்கரைவள்ளி கிழங்கு,carkkaraivaḷḷi kiḻaṅku,చిలగడ దుంప,cilagaḍadumpa,ಸಿಹಿಗೆಣಸು
1165,Vegetables,tomato,トマト,tomato,番茄,fānqié,토마토,tomato,die Tomate,помидор,pomidor,la tomate,el tomate,il pomodoro,தக்காளி,takkāḷi,టొమాటో పండు,ṭomāṭō,ಟೊಮೆಟೊ
1166,Vegetables,vegetables,野菜,yasai,蔬菜,shūcài,채소,chaeso,das Gemüse,овощ,ovoshch,les légumes,las verduras,la verdura,காய்கறிகள்,kāykaṟikaḷ,కూరగాయలు,kūragāyalu,ತರಕಾರಿಗಳು
1167,Vegetables,zucchini,ズッキーニ,zukkīni,西葫芦,xīhúlu,호박,hobag,die Zucchini,цуккини,tsukkini,la courgette,el calabacín,la zucchina,சீமை சுரைக்காய்,cīmai curaikkāy,జుచ్చిని,juccini,ಝುಚ್ಚಿನಿ
1168,Objects,aerosol can,エアゾール缶,eazōru kan,喷雾罐,pēnwù guàn,에어로졸 통,eeolojol tong,die Spraydose,аэрозольный баллончик,aerozol'nyy ballonchik,l'aérosol,el bote de spray,la bomboletta spray,தூசுக்காற்று குவளை,tūcukkāṟṟu kuvaḷai,ఏరోసోల్ క్యాను,ērōsōl kyān,ಏರೋಸಾಲ್ ಡಬ್ಬಿ
1169,Objects,ashtray,灰皿,haizara,烟灰缸,yānhuī gāng,재떨이,jaetteol-i,der Aschenbecher,пепельница,pepel'nitsa,le cendrier,el cenicero,il posacenere,சாம்பல் கொள்கலம்,cāmpal koḷkalam,మసిడబ్బా,yāṣ ṭrē,ಬೂದಿ ತಟ್ಟೆ
1170,Objects,baby scale,ベビースケール,bebīsukēru,婴儿秤,yīng'ér chèng,아기용 체중계,agiyong chejung-gye,die Babywaage,весы для новорожденных,vesy dlya novorozhdennykh,le pèse-bébé,la báscula para bebés,la bilancia per bambini,குழந்தை எடை எந்திரம்,kuḻantai eṭai entiram,శిశువుల త్రాసు,bēbī skēl,ಮಕ್ಕಳ ತಕ್ಕಡಿ
1171,Objects,ball,ボール,bōru,球,qiú,공,gong,die Kugel,мяч,myach,la boule,el balón,la boccia,பந்து,pantu,బంతి,banti,ಚೆಂಡು
1172,Objects,balloon,風船,fūsen,气球,qìqiú,풍선,pungseon,der Luftballon,воздушный шар,vozdushnyy shar,le ballon de baudruche,el globo,il palloncino,பலூன்,palūṉ,బూర,būra,ಆಕಾಶಬುಟ್ಟಿ/ಬಲೂನು
1173,Objects,bangle,バングル,banguru,手镯,shǒuzhuó,팔찌,paljji,der Armreif,браслет,braslet,le bracelet,la pulsera,il braccialetto,வளையல்,vaḷaiyal,గాజులు,gājulu,ಬಳೆ
1174,Objects,binocular,双眼鏡,sōgankyō,双筒望远镜,shuāng tǒng wàngyuǎnjìng,쌍안경,ssang-angyeong,das Fernglas,бинокль,binokl',les jumelles,los binoculares,il binocolo,இரட்டைக்கண்நோக்கி,iraṭṭaikkaṇnōkki,దుర్భిణీ,durbhiṇī,ಇಕ್ಕಣ್ಣ ದುರ್ಬೀನು
1175,Objects,blanket,毛布,mōfu,毯子,tǎnzi,담요,dam-yo,die Decke,одеяло,odeyalo,la couverture,la manta,la coperta,போர்வை,pōrvai,కంబళి,kambaḷi,ಕಂಬಳಿ
1176,Objects,blender,ブレンダー,burendā,搅拌机,jiǎobànjī,믹서기,migseogi,der Mixer,миксер,mikser,le mixer,la batidora,il frullatore,கலப்பான்,kalappāṉ,మిశ్రణ సాధనం,bleṇḍar,ಮಿಶ್ರಕ
1177,Objects,book,本,hon,书,shū,책,chaeg,das Buch,книга,kniga,le livre,el libro,il libro,புத்தகம்,puttakam,పుస్తకం,pustakaṁ,ಪುಸ್ತಕ
1178,Objects,bulb,電球,denkyū,灯泡,dēngpào,전구,jeongu,die Glühbirne,лампочка,lampochka,l'ampoule,la bombilla,la lampadina,விளக்கு,viḷakku,బల్బు,balbu,ವಿದ್ಯುದ್ದೀಪದ ಬುರುಡೆ
1179,Objects,can,缶,kan,罐,guàn,통,tong,die Dose,консервная банка,konservnaya banka,la boîte,la lata,la lattina,குவளை,kuvaḷai,క్యాను,kyānu,ಲೋಹದ ಡಬ್ಬ
1180,Objects,candle,ろうそく,rōsoku,蜡烛,làzhú,촛불,chosbul,die Kerze,свеча,svecha,la bougie,la vela,la candela,மெழுகுவர்த்தி,meḻukuvartti,కొవ్వొత్తి,kovvotti,ಮೇಣದ ಬತ್ತಿ
1181,Objects,candleholder,燭台,shokudai,烛台,zhútái,촛대,chosdae,der Kerzenhalter,подсвечник,podsvechnik,le chandelier,el candelero,il candelabro,மெழுகுவர்த்தித் தாங்கி,meḻukuvarttit tāṅki,కొవ్వొత్తి ఉంచునది,kovvotti sṭāṇḍ,ಮೇಣದ ಬತ್ತಿ ಹಿಡುಕ
1182,Objects,case,ケース,kēsu,小盒,xiǎo hé,상자,sangja,das Etui,футляр,futlyar,l'étui,el estuche,l'astuccio,பெட்டி,peṭṭi,కేసు,cinna peṭṭe,ಪೆಟ್ಟಿಗೆ
1183,Objects,catapult,パチンコ,pachinko,弹射器,tánshè qì,새총,saechong,die Schleuder,рогатка,rogatka,le lance-pierres,la catapulta,la fionda,கவண்,kavaṇ,కాటాపుల్ట్,oḍisela,ಕವಣೆಯಂತ್ರ
1184,Objects,cigar,葉巻,hamaki,雪茄,xuějiā,시가,siga,die Zigarre,сигара,sigara,le cigare,el puro,il sigaro,சுருட்டு,curuṭṭu,పొగ చుట్ట,poga cuṭṭa,ಚುಟ್ಟ
1185,Objects,cigarette,たばこ,tabako,香烟,xiāngyān,담배,dambae,die Zigarette,сигарета,sigareta,la cigarette,el cigarrillo,la sigaretta,சிகரெட்,cikareṭ,సిగరెట్టు,sigareṭṭu,ಸಿಗರೇಟ್
1186,Objects,coffee mill,コー​​ヒーミル,kō hīmiru,咖啡磨,kāfēi mò,커피 분쇄기,keopi bunswaegi,die Kaffeemühle,кофемолка,kofemolka,le moulin à café,el molino de café,il macinacaffè,காபி ஆலை,kāpi ālai,కాఫీ మర,kāphī mara,ಕಾಫಿ ಬೀಸುವಕಲ್ಲು
1187,Objects,comb,櫛,kushi,梳子,shūzi,빗,bis,der Kamm,расческа,rascheska,le peigne,el peine,il pettine,சீப்பு,cīppu,దువ్వెన,duvvena,ಬಾಚಣಿಗೆ
1188,Objects,cup,カップ,kappu,杯子,bēizi,컵,keob,die Tasse,чашка,chashka,la tasse,la taza,la coppa,கிண்ணம்,kiṇṇam,కప్పు,kappu,ಲೋಟ
1189,Objects,dish towel,布巾,fukin,洗碗布,xǐ wǎn bù,행주,haengju,das Geschirrtuch,кухонное полотенце,kukhonnoye polotentse,le torchon,el paño de cocina,lo strofinaccio,தட்டு துடைக்கும் துண்டு,taṭṭu tuṭaikkum tuṇṭu,డిష్ తువాలు,pātrala tuvālu,ಪಾತ್ರೆಬಟ್ಟೆ
1190,Objects,doll,人形,ningyō,娃娃,wáwá,인형,inhyeong,die Puppe,кукла,kukla,la poupée,la muñeca,la bambola,பொம்மை,pom'mai,పిల్లలు ఆడుకొనుటకు ఇచ్చే బొమ్మ,āṭabom'ma,ಗೊಂಬೆ
1191,Objects,dwarf,こびと,ko bito,侏儒,zhūrú,난쟁이,nanjaeng-i,der Zwerg,карлик,karlik,le nain,el enano,il nano,குள்ள மனிதன்,kuḷḷa maṉitaṉ,మరగుజ్జు,marugujju,ಕುಬ್ಜ
1192,Objects,egg cup,卵カップ,tamago kappu,蛋杯,dàn bēi,계란 컵,gyelan keob,der Eierbecher,подставка для яиц,podstavka dlya yaits,le coquetier,la huevera,la tazzina da uovo,முட்டைக் கோப்பை,muṭṭaik kōppai,గ్రుడ్డు పెంకు,eg kap,ಮೊಟ್ಟೆಲೋಟ
1193,Objects,electric shaver,電動髭剃り,dendō higesori,电动剃须刀,diàndòng tì xū dāo,전기 면도기,jeongi myeondogi,der Elektrorasierer,электробритва,elektrobritva,le rasoir électrique,la máquina de afeitar eléctrica,il rasoio elettrico,மின்சார ஷேவர்,miṉcāra ṣēvar,విద్యుత్ క్షురకుడు,elakṭrik ṣēvar,ವಿದ್ಯುತ್ಚಾಲಿತ ಕ್ಷೌರದಕತ್ತಿ
1194,Objects,fan,扇子,sensu,风扇,fēngshàn,부채,buchae,der Fächer,веер,veyer,l'éventail,el abanico,il ventaglio,விசிறி,viciṟi,పంఖా,phyān,ಬೀಸಣಿಗೆ
1195,Objects,film,フイルム,fuirumu,电影,diànyǐng,영화,yeonghwa,der Film,пленка,plenka,la pellicule,la película,la pellicola,திரைப்படச் சுருள்,tiraippaṭac curuḷ,చిత్రం,philm,ಚಿತ್ರಸುರಳಿ
1196,Objects,fire extinguisher,消火器,shōkaki,灭火器,mièhuǒqì,소화기,sohwagi,der Feuerlöscher,огнетушитель,ognetushitel',l'extincteur,el extintor de incendios,l'estintore,தீ அணைப்பான்,tī aṇaippāṉ,అగ్నిమాపక సాధనము,nippunārpē yantraṁ,ಬೆಂಕಿ ನಂದಿಸುವ ಸಾಧನ
1197,Objects,flag,旗,hata,旗,qí,깃발,gisbal,die Flagge,флаг,flag,le drapeau,la bandera,la bandiera,கொடி,koṭi,జెండా,jeṇḍā,ಬಾವುಟ
1198,Objects,garbage bag,ごみ袋,gomi-bukuro,垃圾袋,lèsè dài,쓰레기 봉투,sseulegi bongtu,der Müllsack,мешок для мусора,meshok dlya musora,le sac poubelle,la bolsa de basura,il sacco della spazzatura,குப்பைப் பை,kuppaip pai,చెత్త సంచీ,cetta san̄cī,ಕಸದಚೀಲ
1199,Objects,glass shard,ガラス破片,garasu hahen,玻璃碎片,bōlí suìpiàn,유리 조각,yuli jogag,die Glasscherbe,осколок стекла,oskolok stekla,le tesson de verre,el casco de vidrio,il frammento di vetro,கண்ணாடி சில்லை,kaṇṇāṭi cillai,గాజు పెంకు,gāju peṅku,ಗಾಜಿನ ತುಂಡು
1200,Objects,glasses,メガネ,megane,眼镜,yǎnjìng,안경,angyeong,die Brille,очки,ochki,les lunettes,las gafas,gli occhiali,மூக்குக் கண்ணாடி,mūkkuk kaṇṇāṭi,కళ్ళజోడు,kaḷḷajōḍu,ಕನ್ನಡಕ
